,Distance,EntityID,ReferenceID,UCRGroup,Class,Latitude,Longitude,GeoHash,DateTime,AgencyID,Agency,EventRecord
EVE12116681171075725515:3234869351,17.79,EVE12116681171075725515:3234869351,AVCC-2015-00009199,12,12,32.041316800425626,-106.62676587995722,9tsnm8uy,2015-11-22 02:57:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '12', 'Class': 'Theft', 'IRNumber': 'AVCC-2015-00009199', 'Crime': 'ALL OTHER LARCENIES FEL/FIREARM', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': 'X OUR WAY RD, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.62676587995722', 'YCoordinate': '32.041316800425626', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-22 02:57:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '17.79', 'label': 'Theft'}}, 'CustomHtml': ''}"
EVE14439560916936880077:3234873630,3.31,EVE14439560916936880077:3234873630,AVCC-2015-00026785,16,16,32.30994008978872,-106.78645161021129,9tspf1b7,2015-11-21 18:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '16', 'Class': 'Motor Vehicle Theft', 'IRNumber': 'AVCC-2015-00026785', 'Crime': 'UNLAWFUL TAKING OF MOTOR VEHICLE', 'LocationType': 'Parking Lot/Garage', 'AddressOfCrime': '4XX ROUNDTREE PL, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.78645161021129', 'YCoordinate': '32.30994008978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 18:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '3.31', 'label': 'Motor Vehicle Theft'}}, 'CustomHtml': ''}"
EVE16460729271628039887:3234869223,10.55,EVE16460729271628039887:3234869223,AVCC-2015-00009173,17,17,32.384763695588944,-106.6125401203721,9tu0jzrn,2015-11-21 17:27:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00009173', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Park/Playground', 'AddressOfCrime': 'BAYLOR CANYON RD/BAYLOR PEAK RD, LAS CRUCES, NM, 88012', 'Accuracy': 'Intersection', 'TCoordinate': '0.0', 'XCoordinate': '-106.6125401203721', 'YCoordinate': '32.384763695588944', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 17:27:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '10.55', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE4254886751060199061:3234873175,4.03,EVE4254886751060199061:3234873175,AVCC-2015-00026932,16,16,32.31873588978872,-106.79376411021128,9tspcg7n,2015-11-21 17:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '16', 'Class': 'Motor Vehicle Theft', 'IRNumber': 'AVCC-2015-00026932', 'Crime': 'UNLAWFUL TAKING OF MOTOR VEHICLE', 'AddressOfCrime': '16XX W PICACHO AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.79376411021128', 'YCoordinate': '32.31873588978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 17:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '4.03', 'label': 'Motor Vehicle Theft'}}, 'CustomHtml': ''}"
EVE1640011975658523019:3234869327,19.75,EVE1640011975658523019:3234869327,AVCC-2015-00009177,8,8,32.018643161531536,-106.6039801604176,9tsnnhv6,2015-11-21 16:08:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '8', 'Class': 'Assault - Aggravated', 'IRNumber': 'AVCC-2015-00009177', 'Crime': 'AGG. BATTERY AG HHM (NO GBH)', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': '7XX PUTT ST, BERINO, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6039801604176', 'YCoordinate': '32.018643161531536', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 16:08:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '19.75', 'label': 'Assault - Aggravated'}}, 'CustomHtml': ''}"
EVE7273921258239773892:3234869396,11.62,EVE7273921258239773892:3234869396,AVCC-2015-00009169,24,24,32.42417039223823,-106.64230843682084,9tu0mq9k,2015-11-21 14:55:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00009169', 'Crime': 'CRIM. DAMAGE TO PROP. <$1000', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '66XX FOX RD, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.64230843682084', 'YCoordinate': '32.42417039223823', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 14:55:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '11.62', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE5058542086170709064:3234869400,9.43,EVE5058542086170709064:3234869400,AVCC-2015-00009165,8,8,32.40585930275175,-106.80301580590415,9tu03ek3,2015-11-21 12:59:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '8', 'Class': 'Assault - Aggravated', 'IRNumber': 'AVCC-2015-00009165', 'Crime': 'AGG. BATTERY ON OFFICER CAUSE G.B.H.', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '59XX DESERT PLUM LN, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80301580590415', 'YCoordinate': '32.40585930275175', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 12:59:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '9.43', 'label': 'Assault - Aggravated'}}, 'CustomHtml': ''}"
EVE13072574389742947579:3234869398,18.72,EVE13072574389742947579:3234869398,AVCC-2015-00009164,9,9,32.034726321605746,-106.60505553402865,9tsnnpsx,2015-11-21 12:54:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00009164', 'Crime': 'BATTERY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '20XX ANTHONY DR, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.60505553402865', 'YCoordinate': '32.034726321605746', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 12:54:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '18.72', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE8979783258324069785:3234869393,1.11,EVE8979783258324069785:3234869393,AVCC-2015-00009162,24,24,32.27111849223823,-106.75953853682084,9tspddu0,2015-11-21 12:29:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00009162', 'Crime': 'CRIM. DAMAGE TO PROP. <$1000', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '38XX S MAIN ST, MESILLA PARK, NM 88047', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75953853682084', 'YCoordinate': '32.27111849223823', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 12:29:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '1.11', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE16687393569939607432:3234872583,5.84,EVE16687393569939607432:3234872583,AVCC-2015-00026610,10,10,32.363668489788715,-106.74582241021129,9tu04gwh,2015-11-21 09:41:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00026610', 'Crime': 'NON-RESIDENTIAL BURGLARY', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': '28XX N ROADRUNNER PKWY, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.74582241021129', 'YCoordinate': '32.363668489788715', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 09:41:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '5.84', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE5619066189761582191:3234869413,3.55,EVE5619066189761582191:3234869413,AVCC-2015-00009159,10,10,32.24273132494596,-106.78599338388692,9tsp6j8g,2015-11-21 08:27:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00009159', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '29XX APPLEJACK LN, LAS CRUCES, NM 88001', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.78599338388692', 'YCoordinate': '32.24273132494596', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 08:27:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '3.55', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE4803622164640460380:3234872877,2.88,EVE4803622164640460380:3234872877,AVCC-2015-00026597,10,10,32.31966718978872,-106.73148781021128,9tspg78e,2015-11-21 02:48:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00026597', 'Crime': 'BREAKING AND ENTERING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '35XX FOOTHILLS RD #H-2, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.73148781021128', 'YCoordinate': '32.31966718978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-21 02:48:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.88', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE9580720778049199197:3234869359,24.45,EVE9580720778049199197:3234869359,AVCC-2015-00009148,24,24,32.03945469223823,-106.43546273682084,9tsq6085,2015-11-20 22:51:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00009148', 'Crime': 'CRIM. DAMAGE TO PROP. <$1000', 'LocationType': 'School-Elementary/Secondary', 'AddressOfCrime': 'DASO Chapparal Sub Station, 1XX W LISA DR, CHAPARRAL, NM 88081', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.43546273682084', 'YCoordinate': '32.03945469223823', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 22:51:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '24.45', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE17094211985678269625:3234869364,27.38,EVE17094211985678269625:3234869364,AVCC-2015-00009144,9,9,32.02489141634789,-106.38398326036112,9tsq5jvw,2015-11-20 20:07:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00009144', 'Crime': 'ASSAULT ON PEACE OFFICER', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': 'PRESCOTT ANTHONY DR/PASEO REAL DR, CHAPARRAL, NM, 88081', 'Accuracy': 'Intersection', 'TCoordinate': '0.0', 'XCoordinate': '-106.38398326036112', 'YCoordinate': '32.02489141634789', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 20:07:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '27.38', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE3482705031614148422:3234872476,2.30,EVE3482705031614148422:3234872476,AVCC-2015-00026623,10,10,32.30281948978872,-106.77066781021128,9tspf2ec,2015-11-20 18:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00026623', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '1XX IDAHO AVE #44, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.77066781021128', 'YCoordinate': '32.30281948978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 18:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.30', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE2608891095198795639:3234869379,18.55,EVE2608891095198795639:3234869379,AVCC-2015-00009137,26,26,32.02516414436206,-106.64027089650959,9tsnjq4b,2015-11-20 16:48:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '26', 'Class': 'All Other - Non-Criminal', 'IRNumber': 'AVCC-2015-00009137', 'Crime': 'CRIMINAL TRESPASS', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '15XX W OHARA RD, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.64027089650959', 'YCoordinate': '32.02516414436206', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 16:48:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '18.55', 'label': 'All Other - Non-Criminal'}}, 'CustomHtml': ''}"
EVE7630756868273989811:3234869386,19.73,EVE7630756868273989811:3234869386,AVCC-2015-00009133,10,10,32.02465011089328,-106.59000458623814,9tsnnmzt,2015-11-20 15:25:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00009133', 'Crime': 'BREAKING AND ENTERING', 'LocationType': 'School-Elementary/Secondary', 'AddressOfCrime': '17XX E OHARA RD, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.59000458623814', 'YCoordinate': '32.02465011089328', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 15:25:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '19.73', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE957433455227201149:3234872602,4.18,EVE957433455227201149:3234872602,AVCC-2015-00026604,10,10,32.314252289788726,-106.80129651021129,9tspcdts,2015-11-20 14:30:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00026604', 'Crime': 'BURGLARY OF A DWELLING', 'AddressOfCrime': '21XX W HADLEY AVE, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80129651021129', 'YCoordinate': '32.314252289788726', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 14:30:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '4.18', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE16372149673572141568:3234872955,1.67,EVE16372149673572141568:3234872955,AVCC-2015-00026540,10,10,32.30057188978871,-106.75635961021128,9tspf8nk,2015-11-20 13:51:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00026540', 'Crime': 'BREAKING AND ENTERING', 'AddressOfCrime': '8XX PARKVIEW DR, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75635961021128', 'YCoordinate': '32.30057188978871', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 13:51:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '1.67', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE10345340035230689595:3234869580,4.61,EVE10345340035230689595:3234869580,AVCC-2015-00009128,13,13,32.30737429606869,-106.814599840783,9tspc37u,2015-11-20 12:20:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '13', 'Class': 'Fraud / Forgery', 'IRNumber': 'AVCC-2015-00009128', 'Crime': 'FRAUD $250 TO $500', 'LocationType': 'Governemnt Building or Property', 'AddressOfCrime': '8XX N MOTEL BLVD, LAS CRUCES, NM 88005', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.814599840783', 'YCoordinate': '32.30737429606869', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 12:20:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '4.61', 'label': 'Fraud / Forgery'}}, 'CustomHtml': ''}"
EVE6268210042055198130:3234869568,6.69,EVE6268210042055198130:3234869568,AVCC-2015-00009123,12,12,32.35348310042563,-106.81648607995722,9tu013f8,2015-11-20 10:12:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '12', 'Class': 'Theft', 'IRNumber': 'AVCC-2015-00009123', 'Crime': 'ALL OTHER LARCENIES FEL/FIREARM', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '10XX BANEGAS RD, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.81648607995722', 'YCoordinate': '32.35348310042563', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 10:12:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '6.69', 'label': 'Theft'}}, 'CustomHtml': ''}"
EVE7446818160273430146:3234873083,5.84,EVE7446818160273430146:3234873083,AVCC-2015-00026520,10,10,32.363721489788716,-106.74585041021129,9tu04gwh,2015-11-20 10:10:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00026520', 'Crime': 'NON-RESIDENTIAL BURGLARY', 'LocationType': 'Parking Lot/Garage', 'AddressOfCrime': '28XX N ROADRUNNER PKWY, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.74585041021129', 'YCoordinate': '32.363721489788716', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 10:10:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '5.84', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE7346014276103195117:3234873009,2.06,EVE7346014276103195117:3234873009,AVCC-2015-00026518,16,16,32.30729718978872,-106.75493831021129,9tspf9r7,2015-11-20 09:16:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '16', 'Class': 'Motor Vehicle Theft', 'IRNumber': 'AVCC-2015-00026518', 'Crime': 'UNLAWFUL TAKING OF MOTOR VEHICLE', 'AddressOfCrime': 'S SOLANO DR KANSAS, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75493831021129', 'YCoordinate': '32.30729718978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 09:16:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.06', 'label': 'Motor Vehicle Theft'}}, 'CustomHtml': ''}"
EVE17377763120828080509:3234869577,3.19,EVE17377763120828080509:3234869577,AVCC-2015-00009122,17,17,32.261266895588946,-106.7934315203721,9tsp9bgr,2015-11-20 08:58:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00009122', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '27XX W UNION AVE, NEW MEXICO, NM 88005', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.7934315203721', 'YCoordinate': '32.261266895588946', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 08:58:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '3.19', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE6923939035539550147:3234868969,4.57,EVE6923939035539550147:3234868969,AVCC-2015-00027436,10,10,32.343278489788716,-106.76228091021129,9tspfxfj,2015-11-20 08:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00027436', 'Crime': 'BREAKING AND ENTERING', 'AddressOfCrime': '16XX VALENCIA DR, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.76228091021129', 'YCoordinate': '32.343278489788716', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 08:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '4.57', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE9461451448143126224:3234869575,9.39,EVE9461451448143126224:3234869575,AVCC-2015-00009121,10,10,32.38014511089328,-106.85061978623814,9tu00w9u,2015-11-20 07:07:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00009121', 'Crime': 'BREAKING AND ENTERING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '61XX SHALEM COLONY TRL, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.85061978623814', 'YCoordinate': '32.38014511089328', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 07:07:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '9.39', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE616434471160451619:3234869574,2.37,EVE616434471160451619:3234869574,AVCC-2015-00009120,24,24,32.25359112908417,-106.71615884290229,9tsp7xed,2015-11-20 01:26:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00009120', 'Crime': 'CRIM. DAMAGE TO PROP. >$1000', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '42XX JOHNSON LN, LAS CRUCES, NM 88011', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.71615884290229', 'YCoordinate': '32.25359112908417', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 01:26:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '2.37', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE17190133360977280526:3234869608,1.31,EVE17190133360977280526:3234869608,AVCC-2015-00009116,19,19,32.275995362435594,-106.76507836563384,9tspde8j,2015-11-20 00:14:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '19', 'Class': 'Driving Under the Influence (DUI)', 'IRNumber': 'AVCC-2015-00009116', 'Crime': 'AGGRAVATED DWI;BrAC .16 or higher', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': 'E UNION AVE/S MAIN ST, LAS CRUCES, NM, 88007', 'Accuracy': 'Intersection', 'TCoordinate': '0.0', 'XCoordinate': '-106.76507836563384', 'YCoordinate': '32.275995362435594', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-20 00:14:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '1.31', 'label': 'Driving Under the Influence (DUI)'}}, 'CustomHtml': ''}"
EVE8635002644848609147:3234873011,9.16,EVE8635002644848609147:3234873011,AVCC-2015-00026516,17,17,32.40880968978872,-106.71044611021128,9tu07ezg,2015-11-19 17:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00026516', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '51XX KENSINGTON WAY, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.71044611021128', 'YCoordinate': '32.40880968978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-19 17:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '9.16', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE13476329520471768236:3234869426,1.51,EVE13476329520471768236:3234869426,AVCC-2015-00009103,8,8,32.30030873611102,-106.74938967329581,9tspfb56,2015-11-19 15:35:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '8', 'Class': 'Assault - Aggravated', 'IRNumber': 'AVCC-2015-00009103', 'Crime': 'AGG. BAT. MAY CAUSE D. OR G.B.H', 'LocationType': 'School-Elementary/Secondary', 'AddressOfCrime': 'THOMAS DR/MONTANA AVE, LAS CRUCES, NM, 88001', 'Accuracy': 'Intersection', 'TCoordinate': '0.0', 'XCoordinate': '-106.74938967329581', 'YCoordinate': '32.30030873611102', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-11-19 15:35:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '1.51', 'label': 'Assault - Aggravated'}}, 'CustomHtml': ''}"
